Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited,CreditScore,Age,Tenure,Balance,EstimatedSalary
Spain,Male,2,1,1,0,-1.2470844603150943,-0.18325053060976135,-0.35020386455104724,-1.2258476714090278,1.1260096183426527
Germany,Female,1,0,1,0,1.6810530658958325,-1.3274936190253817,-0.004425957213915414,0.7553663051037829,0.5715606333086355
Spain,Female,1,1,1,0,0.553254513397631,-0.18325053060976135,1.378685672134612,1.2682842729858512,0.6085861631929851
Germany,Male,2,1,1,0,-0.8849473104303507,-0.7553720748175714,-1.0417596792253108,0.20951439156257837,-1.6632353156478321
Spain,Male,1,0,1,1,-0.05720525355093678,0.5795781950006521,-0.35020386455104724,-1.2258476714090278,1.3011599807939915
Germany,Female,2,1,1,0,-1.2884715631590649,-0.6600184841162697,0.3413519501232164,0.8887517580519723,-1.7092398299685243
France,Female,2,0,0,1,1.3189159160110888,-0.5646648934149681,1.378685672134612,1.2066287866807872,1.3938970868975142
France,Female,2,1,1,0,0.2738915692008288,3.1541251439357976,1.03290776479748,-1.2258476714090278,0.9305584669452137
France,Female,1,1,1,0,-0.6469714690775192,2.391296418325384,-0.695981771888179,-1.2258476714090278,1.5582876573439033
France,Female,2,1,1,0,-1.6816490401767865,-1.6135543911292867,0.3413519501232164,-1.2258476714090278,-0.5859458539450341
France,Male,1,1,1,0,-1.3608989931360136,0.0074566507928420294,-1.3875375865624426,0.3400011816081735,-1.2064699118756808
France,Male,2,1,1,0,0.6049883919525944,-0.7553720748175714,0.3413519501232164,-1.2258476714090278,-0.5056790958519669
Germany,Female,2,1,0,1,-0.0882455806839148,1.6284676927149706,0.3413519501232164,0.4288689357208532,0.7470224327637217
Germany,Male,2,0,1,0,0.615335167663587,-0.4693113027136664,1.03290776479748,1.1434927160622113,-1.7133149422984042
France,Female,2,1,0,0,0.025568952137004615,0.6749317857019538,-0.004425957213915414,-1.2258476714090278,-0.8760994163127466
France,Male,2,0,1,0,0.9567787661263453,3.058771553234496,-1.7333154938995745,-1.2258476714090278,-1.2216223393645262
France,Female,2,0,0,0,-2.405923339946274,0.0074566507928420294,-1.0417596792253108,-1.2258476714090278,-1.5832429559868768
Germany,Female,2,0,1,0,0.20146413922388007,-0.5646648934149681,1.378685672134612,0.12878728683679758,1.7028493763250239
Germany,Female,1,1,0,0,0.7498432519064918,-1.0414328469214764,-0.004425957213915414,0.2476576284040109,0.7545367416654121
Germany,Male,1,1,1,0,-1.0504957218062334,0.5795781950006521,0.3413519501232164,0.7653752345667374,0.8048024306241975
France,Female,2,0,0,0,-1.1125763760721894,0.2935174228967471,-0.004425957213915414,-1.2258476714090278,0.03156277736250827
Spain,Male,1,1,0,0,-0.5745440391005705,-0.18325053060976135,-1.0417596792253108,1.2917705585331822,0.6029964688962498
Germany,Female,2,1,1,0,0.2325044663568581,-1.3274936190253817,-0.695981771888179,0.5090038387754472,0.060578411823291975
France,Female,2,0,1,0,0.9360852147043599,-1.7089079818305883,1.378685672134612,-1.2258476714090278,0.6811149898344914
Germany,Female,2,1,0,0,-1.474713525956933,0.1981638321954454,-0.004425957213915414,0.09096683596715673,1.524776270624672
Germany,Male,1,1,0,1,0.11868993353593868,1.9145284648188758,-1.0417596792253108,0.450081615609874,-1.6003236497708384
France,Female,1,1,0,0,1.0498997475252794,-0.27860412131106305,-1.0417596792253108,0.696002374818916,0.4219385412141442
France,Male,2,0,1,0,1.6396659630518617,-0.27860412131106305,1.378685672134612,-0.12187493224785763,0.1572812534418667
Spain,Male,2,1,1,0,-0.781479553320424,-0.8507256655188732,-1.0417596792253108,-1.2258476714090278,-0.3106958824651832
Spain,Female,1,0,1,1,-0.6159311419445411,0.10281024149414371,-1.3875375865624426,0.15851452856166962,0.6377749921014139
Spain,Female,2,1,0,0,-0.07789880497292212,0.5795781950006521,1.378685672134612,1.1916819049879905,0.9638046714027396
Germany,Male,2,1,1,0,0.49117385913167494,1.533114102013669,1.03290776479748,1.2593013990300521,0.7737070716716126
France,Female,2,1,0,0,-1.5988748344888453,-0.9460792562201749,-0.35020386455104724,-1.2258476714090278,1.1253578785938845
France,Male,2,0,1,0,-0.5538504876785851,0.48422460429935044,1.03290776479748,0.02632037061265034,0.15759303822562912
Germany,Male,2,1,1,0,-0.4917698334126291,0.6749317857019538,-0.35020386455104724,0.3592295451532254,-0.24170536969986253
Spain,Male,1,1,1,0,0.04626250355898996,-0.18325053060976135,-1.3875375865624426,-1.2258476714090278,0.10347725060689604
France,Male,1,1,1,0,-2.271415255703369,2.2959428276240823,0.3413519501232164,1.354242626033023,1.1810249389710925
France,Female,2,1,0,1,-0.3158746463257536,2.9634179625331942,-0.695981771888179,0.18335574588930198,-1.1605415613783505
France,Female,1,1,1,0,1.3603030188550596,-0.3739577120123647,-0.35020386455104724,-1.2258476714090278,0.33865253091780373
Spain,Male,2,0,0,0,-0.7193988990544679,0.6749317857019538,-1.0417596792253108,0.04646772857788787,1.537232533544506
Germany,Male,1,1,0,1,-1.0091086189622627,1.3424069206110656,-0.004425957213915414,0.8255874797218595,1.135300387562758
France,Male,1,1,1,0,0.07730283069196799,0.48422460429935044,-1.0417596792253108,1.473058795972398,-1.493915311263852
Germany,Male,1,1,1,0,0.36701255059976284,0.38887101359804876,-1.0417596792253108,0.9361456818377164,-0.03900683056251541
Spain,Male,3,1,1,0,-1.1539634789161601,-0.27860412131106305,0.3413519501232164,-1.2258476714090278,0.32812001315288636
France,Female,2,1,1,1,0.35666577488877016,1.0563461485071606,0.3413519501232164,0.2845270306358108,-0.8594717059987802
France,Male,2,0,0,0,2.063883767202561,-0.9460792562201749,-1.3875375865624426,-1.2258476714090278,0.9199937795288765
Spain,Female,2,1,0,0,1.1637142803461988,0.0074566507928420294,0.6871298574603482,-1.2258476714090278,-1.402101039431064
Germany,Male,1,1,0,0,-0.1710197863718562,0.38887101359804876,-0.695981771888179,2.1830593965012923,0.2639410368999524
France,Male,2,1,0,1,-0.8642537590083653,1.9145284648188758,-0.695981771888179,-1.2258476714090278,-1.2910731389801646
France,Male,2,1,0,0,-1.1539634789161601,0.0074566507928420294,-0.695981771888179,1.0043835017383538,0.827231111594225
France,Male,2,0,0,0,1.1740610560571914,0.1981638321954454,0.6871298574603482,-1.2258476714090278,0.6049302996716113
France,Female,2,1,0,0,0.025568952137004615,0.10281024149414371,-1.7333154938995745,-1.2258476714090278,-1.1180151949911876
Spain,Male,2,1,0,0,-0.8746005347193581,0.48422460429935044,-0.004425957213915414,-1.2258476714090278,-0.5847477517921486
Germany,Male,1,1,1,0,0.6567222705075577,-0.9460792562201749,0.3413519501232164,0.2628644698019941,-0.5305688421006288
Spain,Female,2,0,1,0,-0.7297456747654606,2.4866500090266856,-1.3875375865624426,-1.2258476714090278,0.05377061802278811
France,Male,1,0,1,0,-1.0608424975172261,-0.9460792562201749,-0.004425957213915414,0.11150204996602671,1.3376862724663043
Germany,Female,2,1,0,0,-0.0468584778399441,-0.27860412131106305,0.3413519501232164,1.0944496027780877,-0.8150735875689961
Germany,Female,1,1,1,1,-0.29518109490376826,1.247053329909764,1.378685672134612,0.568771331660598,1.089699993619904
France,Female,1,0,1,0,0.5739480648196164,-0.3739577120123647,1.03290776479748,1.627499061787654,-1.0069719922196128
France,Male,1,0,1,0,0.3049318963338068,-1.518200800427985,-0.004425957213915414,1.0180627993939606,-1.188993096654234
France,Male,2,0,0,0,0.49117385913167494,-0.18325053060976135,-0.004425957213915414,0.3512296137818344,-1.3054437569945003
Spain,Female,2,1,0,0,-0.7193988990544679,0.6749317857019538,-1.3875375865624426,-1.2258476714090278,0.07271732547911738
Germany,Male,2,1,0,1,0.8015771304614552,0.5795781950006521,-0.695981771888179,0.5198944194950184,-0.27456953781052484
Spain,Female,1,0,0,0,0.584294840530609,-0.6600184841162697,-0.35020386455104724,0.9031223049113211,0.6396891733059078
France,Female,2,1,1,0,1.1430207289242134,-1.23214002832408,-1.3875375865624426,-1.2258476714090278,1.7270572998535898
Germany,Male,1,0,0,1,-1.73338291873175,0.1981638321954454,-1.3875375865624426,0.6707112765464877,1.0965112652205613
Germany,Female,2,1,0,0,0.8843513361493965,-1.3274936190253817,1.378685672134612,0.0840940911596242,0.6330820485742619
Germany,Male,1,0,0,1,0.6774158219295431,2.5820035997279875,-0.004425957213915414,0.7200340628796563,-1.565355064787285
France,Male,1,1,0,1,0.035915727847997285,-0.6600184841162697,1.378685672134612,0.7207352488908721,1.5646325559439744
Spain,Male,2,1,1,0,-0.015818150706966082,-1.80426157253189,-0.004425957213915414,-1.2258476714090278,-0.7265246223003428
France,Male,2,1,1,0,-0.015818150706966082,0.6749317857019538,-0.004425957213915414,-1.2258476714090278,-0.40244477165508474
France,Female,1,1,1,0,-0.398648852013695,-0.7553720748175714,1.03290776479748,0.6651870526757251,-0.7992050810285419
Spain,Male,2,1,1,0,0.0669560549809753,0.10281024149414371,1.7244635794717436,-1.2258476714090278,-0.8190139351429276
France,Female,1,0,1,0,-1.443673198823955,-0.7553720748175714,-0.004425957213915414,0.9764580275879021,1.0740271133380852
France,Male,1,1,1,0,0.32562544775579216,2.105235646221479,1.7244635794717436,-0.04483887068511679,1.2528964613835838
Spain,Male,2,0,1,0,1.0085126446813086,1.8191748741175742,1.378685672134612,0.7347597704706293,0.42323002230115175
Germany,Male,1,0,0,0,-0.99876184325127,0.38887101359804876,-0.004425957213915414,0.37537092726695703,-1.3060330702305134
Spain,Female,2,0,1,0,1.4844643273869715,-1.0414328469214764,-0.004425957213915414,-1.2258476714090278,-0.2328432393486779
France,Female,1,0,0,1,1.6189724116298765,0.7702853764032556,1.378685672134612,1.4613348055937816,0.4408089109571041
France,Female,1,0,0,0,-0.5848908148115631,-0.4693113027136664,0.6871298574603482,1.0423977203537227,-1.5762623155187436
Spain,Female,1,1,0,0,0.01522217642601194,-0.5646648934149681,-0.695981771888179,0.7748565516070811,1.6656370885724308
France,Female,1,0,1,0,0.8119239061724478,-0.4693113027136664,1.378685672134612,0.8916813532746035,0.09249331438205238
France,Male,2,1,0,0,-0.26414076777079026,0.0074566507928420294,-1.0417596792253108,-1.2258476714090278,0.005439455399394855
Germany,Female,1,0,1,0,-0.5538504876785851,2.0098820555201775,-1.7333154938995745,0.03291889158813938,-0.897052640567646
Germany,Female,1,0,0,1,0.0669560549809753,-0.08789693990845966,-0.004425957213915414,0.7578349606765276,-0.9228443542861219
France,Male,2,1,1,0,-0.18136656208284888,0.38887101359804876,-0.004425957213915414,-1.2258476714090278,-0.9014520577618413
Germany,Male,3,1,1,1,0.12903670924693136,0.9609925578058589,0.6871298574603482,0.6357114365594494,-0.27355558517576756
France,Male,1,0,1,0,-1.1953505817601309,0.7702853764032556,-1.7333154938995745,1.350175106083618,0.7980874940877924
France,Female,1,1,0,0,0.5325609619756456,-0.9460792562201749,1.7244635794717436,0.1906057688386408,-0.2006683712284421
France,Male,1,1,0,0,0.6360287190855723,-0.5646648934149681,-1.0417596792253108,1.7053194900564266,-1.6872415267674936
France,Male,2,1,1,0,-0.4503827305686584,-0.7553720748175714,1.03290776479748,-1.2258476714090278,-0.9893252864606669
France,Male,1,1,1,1,-1.8058103487086987,-0.18325053060976135,-0.35020386455104724,-1.2258476714090278,-0.7705831335451363
Spain,Female,1,0,0,0,1.0085126446813086,-1.518200800427985,1.03290776479748,0.14607412641845133,0.5910081439870711
France,Male,2,0,1,0,1.7017466173178177,-0.3739577120123647,-0.35020386455104724,-1.2258476714090278,1.7110792426082997
France,Male,2,1,1,0,-0.5021166091236218,-0.6600184841162697,1.7244635794717436,-1.2258476714090278,0.2775750568417737
Germany,Male,1,0,1,0,-0.015818150706966082,0.10281024149414371,-0.35020386455104724,0.2967489832857065,0.40190762955995685
Spain,Male,1,1,1,1,-1.0298021703842482,-1.1367864376227783,-1.0417596792253108,0.599210818101777,-0.2601476222439247
France,Male,2,1,0,0,-1.4643667502459403,-0.8507256655188732,0.3413519501232164,-1.2258476714090278,1.3999644570453347
Spain,Male,1,1,0,0,0.35666577488877016,0.10281024149414371,0.6871298574603482,-0.025466583702791163,1.7146243381947848
France,Female,1,0,0,0,-1.1850038060491381,-1.6135543911292867,-0.004425957213915414,0.2084602886149746,-0.9938824218918241
Spain,Male,1,0,0,0,0.6256819433745797,-0.08789693990845966,-0.695981771888179,0.8371422238312543,0.25567413204504164
Spain,Male,2,1,0,0,1.1430207289242134,-1.1367864376227783,1.03290776479748,-1.2258476714090278,-0.6397855042315782
France,Female,1,0,0,1,-1.1953505817601309,0.9609925578058589,-0.695981771888179,-1.2258476714090278,-0.6654741011755024
Germany,Male,2,1,0,0,-0.8746005347193581,-1.6135543911292867,0.6871298574603482,1.0973578819459782,0.03748651436398891
Spain,Male,2,0,0,0,-0.3158746463257536,-1.7089079818305883,1.378685672134612,-1.2258476714090278,0.9527876960764377
Germany,Male,2,1,0,0,1.9293756829596567,-0.18325053060976135,0.3413519501232164,0.2807263620483888,0.7065639663478382
France,Female,1,1,0,1,0.35666577488877016,0.10281024149414371,0.6871298574603482,-1.2258476714090278,-0.47363290633741106
France,Male,1,1,1,0,0.2325044663568581,2.4866500090266856,-1.7333154938995745,-1.2258476714090278,-0.24965231694064985
France,Male,2,0,1,0,-0.12963268352788548,-1.4228472097266833,-1.3875375865624426,-1.2258476714090278,1.0869327080377527
France,Male,1,1,0,1,-0.3779553005917097,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,-0.4470828582954613
France,Female,1,0,1,1,-0.2537939920597976,0.48422460429935044,-1.0417596792253108,-1.2258476714090278,1.2698662133426486
Spain,Male,2,1,1,0,1.8983353558266787,-0.08789693990845966,1.03290776479748,-1.2258476714090278,-0.5843570209449012
France,Male,2,1,1,0,0.4187464291547262,-1.4228472097266833,0.3413519501232164,-1.2258476714090278,-0.12657523007788554
Spain,Male,2,0,1,0,0.5739480648196164,-0.08789693990845966,1.03290776479748,-1.2258476714090278,-0.9295312945312911
France,Male,1,1,1,0,-0.18136656208284888,-0.18325053060976135,0.6871298574603482,1.042731084217341,0.4302016204888861
Germany,Female,1,1,1,1,-0.06755202926192945,-0.6600184841162697,1.03290776479748,1.0424510906261195,1.1650126253942903
France,Male,1,0,1,0,0.16007703637990936,-0.8507256655188732,0.6871298574603482,0.534013821559036,1.10481573031713
France,Male,2,1,1,0,0.5946416162416017,-0.6600184841162697,1.7244635794717436,0.16232529422765316,1.2526865761443198
Germany,Female,2,1,0,1,-1.5988748344888453,1.9145284648188758,0.6871298574603482,0.24351926863358753,1.096392846125334
Germany,Male,2,0,0,0,0.8222706818834405,-0.08789693990845966,-1.7333154938995745,-0.6032235025163878,-0.1058491061730105
Spain,Male,1,1,1,0,0.47048030770968957,0.10281024149414371,-0.695981771888179,1.2365430647656792,0.6653282115976445
Spain,Male,2,0,1,0,1.6396659630518617,3.916953869546211,1.03290776479748,-1.2258476714090278,-1.1463905664437093
Spain,Female,1,1,0,0,0.522214186264653,-0.5646648934149681,0.6871298574603482,0.7594314209868637,-0.03991697086268999
France,Male,2,1,0,0,-0.4814230577016364,-0.8507256655188732,-0.004425957213915414,-1.2258476714090278,-0.422616881995505
France,Male,1,1,0,0,0.1497302606689167,0.0074566507928420294,1.7244635794717436,-0.4834147737273075,0.6385550626758468
France,Female,1,1,1,1,-0.11928590781689281,2.0098820555201775,-0.004425957213915414,1.371181517082025,-0.2735032442834573
France,Male,1,1,1,0,0.47048030770968957,-1.8996151632331917,-1.3875375865624426,0.5520156304654972,-1.6923603269234433
France,Male,2,1,0,0,-1.350552217425021,-0.08789693990845966,-0.004425957213915414,-1.2258476714090278,1.0971680477795527
Germany,Male,1,1,0,1,-1.0918828246502041,1.3424069206110656,-0.004425957213915414,0.6079989626853188,1.3999543714248897
Germany,Female,2,0,1,0,-0.1710197863718562,-0.9460792562201749,1.03290776479748,0.858256817814249,-0.5258553795525712
France,Female,2,1,1,0,1.029206196103294,-1.23214002832408,-1.3875375865624426,1.2024223116978456,-1.394050453745702
Spain,Female,2,0,1,0,-1.2470844603150943,0.1981638321954454,-0.35020386455104724,-1.2258476714090278,0.8262639353715328
France,Female,2,1,1,1,-0.6366246933665265,1.9145284648188758,-1.0417596792253108,-1.2258476714090278,0.45333125207985475
France,Male,1,1,0,0,0.035915727847997285,-0.18325053060976135,0.3413519501232164,0.11351457402153234,-0.9223738079253515
France,Female,1,1,0,0,-0.026164926417958756,0.38887101359804876,0.6871298574603482,1.0175016903138994,0.7577837897787402
Spain,Male,1,1,0,0,1.9086821315376712,0.5795781950006521,-0.695981771888179,0.38026304196555155,0.9127030931770569
France,Female,1,1,0,0,-2.116213620038479,0.0074566507928420294,-1.3875375865624426,0.22007112760526681,1.5869243854779616
Spain,Male,2,1,1,0,-1.412632871690977,2.5820035997279875,1.378685672134612,-1.2258476714090278,-1.4929488306011902
Germany,Male,1,1,1,0,0.44978675628770426,-0.5646648934149681,-0.35020386455104724,0.7625927682031451,-0.38574663588801
Spain,Male,2,0,1,0,-0.99876184325127,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,-0.7437157362391784
Germany,Female,4,0,0,1,0.7188029247735137,1.7238212834162723,-1.3875375865624426,1.3718631500204708,-1.2684321383107648
Germany,Female,4,1,1,1,-0.09859235639490747,1.1516997392084622,-1.0417596792253108,0.6542394154487271,-1.2724839493796165
France,Male,1,1,1,0,1.6810530658958325,-0.6600184841162697,-1.3875375865624426,0.7437218091849527,-1.2800749437746914
France,Male,1,0,1,0,-1.764423245864728,0.10281024149414371,0.3413519501232164,1.1588356276141423,-0.3610050439258876
France,Male,1,1,0,1,1.660359514473847,0.6749317857019538,1.378685672134612,1.6626578906942637,-1.5063326228219662
Germany,Female,2,1,0,0,0.6670690462185503,-0.6600184841162697,-0.695981771888179,0.45470992409716293,0.24448170170099498
Spain,Male,2,1,1,0,-0.3158746463257536,-0.7553720748175714,-1.0417596792253108,1.4480167589711535,0.6100297980367091
